date,season,item,msrp,netsale,cogs,discount
2025-01-11,F24,SHORTS,2541,1627,534,36%
2025-01-11,F24,SKIRT,176,97,32,45%
2025-01-11,F24,SPORT BRA,68,34,19,50%
2025-01-11,F24,SWEATER,1175,705,283,40%
2025-01-11,F24,SWEATPANTS,1118,671,239,40%
2025-01-11,F24,SWEATSHIRT,770,505,215,34%
2025-01-11,F24,TRACK JACKET,19320,12395,3827,36%
2025-01-11,F24,TRACK PANT,15255,9704,2875,36%
2025-01-11,F24,T-SHIRT,1508,1007,428,33%
2025-01-11,S23,POLO,385,62,90,84%
2025-01-11,S23,TRACK JACKET,125,85,18,32%
2025-01-11,S23,TRACK PANT,85,77,16,10%
2025-01-11,S24,CAMP SHIRT,135,41,25,70%
2025-01-11,S24,DRESS,382,114,70,70%
2025-01-11,S24,FOOTWEAR,177,126,30,29%
2025-01-11,S24,LONG SLEEVE KNIT,88,36,15,59%
2025-01-11,S24,POLO,118,36,20,69%
2025-01-11,S24,SHORTS,2177,650,415,70%
2025-01-11,S24,SKIRT,-68,-21,-9,69%
2025-01-11,S24,SPORT BRA,48,15,7,69%
2025-01-11,S24,SWEATPANTS,88,36,16,59%
2025-01-11,S24,TRACK JACKET,240,56,40,77%
2025-01-11,S24,TRACK PANT,595,243,103,59%
2025-01-11,S24,T-SHIRT,656,235,111,64%
2025-01-11,S25,TRACK JACKET,1040,1005,195,3%
2025-01-11,S25,TRACK PANT,870,840,163,3%
2025-01-11,S25,T-SHIRT,306,298,51,3%
2025-01-12,CORE,ACCESSORIES,12,18,6,-50%
2025-01-12,CORE,SOCKS,378,317,84,16%
2025-01-12,CORE,TRACK JACKET,3760,3383,752,10%
2025-01-12,CORE,TRACK PANT,2740,2437,545,11%
2025-01-12,F21,HAT,114,45,18,61%
2025-01-12,F22,HAT,60,18,12,70%
2025-01-12,F23,KNITWEAR,225,54,63,76%
2025-01-12,F23,TRACK JACKET,275,75,58,73%
2025-01-12,F23,TRACK PANT,1271,341,260,73%
2025-01-12,F24,ACCESSORIES,294,204,61,31%
2025-01-12,F24,BAG,220,146,62,34%
2025-01-12,F24,CREWNECK,565,342,136,39%
2025-01-12,F24,DRESS,260,125,57,52%
2025-01-12,F24,FOOTWEAR,150,81,36,46%
2025-01-12,F24,HAT,45,29,11,36%
2025-01-12,F24,HOODIE,1365,825,279,40%
2025-01-12,F24,LONG SLEEVE KNIT,2620,1640,528,37%
2025-01-12,F24,OUTERWEAR,450,226,100,50%
2025-01-12,F24,POLO,1497,922,469,38%
2025-01-12,F24,S/S BUTTON SHIRT,294,200,99,32%
2025-01-12,F24,SHORTS,1157,704,250,39%
2025-01-12,F24,SKIRT,88,40,16,55%
2025-01-12,F24,SKORT,156,89,36,43%
2025-01-12,F24,SOCKS,36,26,8,28%
2025-01-12,F24,SPORT BRA,68,31,19,55%
2025-01-12,F24,SWEATER,1500,856,293,43%
2025-01-12,F24,SWEATPANTS,443,266,91,40%
2025-01-12,F24,SWEATSHIRT,505,260,126,48%
2025-01-12,F24,TRACK JACKET,17960,11294,3506,37%
2025-01-12,F24,TRACK PANT,12890,8350,2454,35%
2025-01-12,F24,T-SHIRT,1586,1066,420,33%
2025-01-12,S23,POLO,330,51,78,84%
2025-01-12,S24,CAMP SHIRT,290,88,58,70%
2025-01-12,S24,CARDIGAN,216,79,38,63%
2025-01-12,S24,DRESS,186,51,36,73%
2025-01-12,S24,FOOTWEAR,118,90,20,24%
2025-01-12,S24,OUTERWEAR,150,45,28,70%
2025-01-12,S24,POLO,399,115,69,71%
2025-01-12,S24,SHORTS,2527,721,459,71%
2025-01-12,S24,SKIRT,146,38,24,74%
2025-01-12,S24,SKORT,176,51,38,71%
2025-01-12,S24,SPORT BRA,252,67,46,73%
2025-01-12,S24,SWEATPANTS,88,36,16,59%
2025-01-12,S24,TANK TOP,464,131,80,72%
2025-01-12,S24,TRACK JACKET,1220,411,211,66%
2025-01-12,S24,TRACK PANT,798,252,289,68%
2025-01-12,S24,T-SHIRT,276,95,48,66%
2025-01-12,S25,SWEATER,195,195,41,0%
2025-01-12,S25,TRACK JACKET,690,690,131,0%
2025-01-12,S25,TRACK PANT,435,435,83,0%
2025-01-12,S25,T-SHIRT,294,290,49,1%
2025-01-13,CORE,SOCKS,36,27,8,25%
2025-01-13,CORE,TRACK JACKET,940,818,188,13%
2025-01-13,CORE,TRACK PANT,690,532,124,23%
2025-01-13,F21,HAT,76,30,12,61%
2025-01-13,F22,HAT,60,16,12,73%
2025-01-13,F23,TRACK JACKET,270,82,58,70%
2025-01-13,F23,TRACK PANT,954,272,187,71%
2025-01-13,F24,ACCESSORIES,118,84,30,29%
2025-01-13,F24,BAG,110,77,31,30%
2025-01-13,F24,CAMP SHIRT,300,180,62,40%
2025-01-13,F24,CREWNECK,205,143,30,30%
2025-01-13,F24,DRESS,-115,-84,-32,27%
2025-01-13,F24,FOOTWEAR,160,113,44,29%
2025-01-13,F24,HAT,45,29,11,36%
2025-01-13,F24,HOODIE,1480,893,307,40%
2025-01-13,F24,JACKET,325,163,55,50%
2025-01-13,F24,LEGGINGS,0,6,0,#DIV/0!
2025-01-13,F24,LONG SLEEVE KNIT,1961,1070,378,45%
2025-01-13,F24,OUTERWEAR,200,120,54,40%
2025-01-13,F24,POLO,398,267,96,33%
2025-01-13,F24,S/S BUTTON SHIRT,-98,0,-33,100%
2025-01-13,F24,SHORTS,1186,763,268,36%
2025-01-13,F24,SKIRT,265,160,58,40%
2025-01-13,F24,SOCKS,18,13,4,28%
2025-01-13,F24,SWEATER,325,238,67,27%
2025-01-13,F24,SWEATPANTS,30,-125,-2,518%
2025-01-13,F24,SWEATSHIRT,-125,-88,-32,30%
2025-01-13,F24,TRACK JACKET,9165,5595,1784,39%
2025-01-13,F24,TRACK PANT,5525,3522,1029,36%
2025-01-13,F24,T-SHIRT,698,462,185,34%
2025-01-13,S23,POLO,55,7,13,87%
2025-01-13,S24,CAMP SHIRT,540,160,107,70%
2025-01-13,S24,CARDIGAN,216,40,38,82%
2025-01-13,S24,DRESS,372,103,72,72%
2025-01-13,S24,FOOTWEAR,59,36,10,39%
2025-01-13,S24,OUTERWEAR,-150,-45,-28,70%
2025-01-13,S24,POLO,186,50,32,73%
2025-01-13,S24,SHORTS,2649,711,490,73%
2025-01-13,S24,SKIRT,254,73,45,71%
2025-01-13,S24,SKORT,88,27,19,69%
2025-01-13,S24,SWEATER,175,53,37,70%
2025-01-13,S24,TANK TOP,68,17,11,75%
2025-01-13,S24,TRACK JACKET,395,30,65,93%
2025-01-13,S24,TRACK PANT,-193,-65,-31,66%
2025-01-13,S24,T-SHIRT,48,29,25,40%
2025-01-13,S25,TRACK JACKET,700,683,130,3%
2025-01-13,S25,TRACK PANT,735,722,136,2%
2025-01-13,S25,T-SHIRT,222,180,37,19%
2025-01-14,CORE,ACCESSORIES,18,11,5,38%
2025-01-14,CORE,HAT,42,32,7,24%
2025-01-14,CORE,SOCKS,54,34,12,37%
2025-01-14,CORE,TRACK JACKET,520,245,122,53%
2025-01-14,CORE,TRACK PANT,500,310,112,38%
2025-01-14,F21,HAT,114,45,18,61%
2025-01-14,F23,SWEATPANTS,88,27,16,69%
2025-01-14,F23,TRACK JACKET,150,45,30,70%
2025-01-14,F23,TRACK PANT,410,124,85,70%
2025-01-14,F24,ACCESSORIES,126,90,28,29%
2025-01-14,F24,CAMP SHIRT,300,180,62,40%
2025-01-14,F24,CREWNECK,235,174,70,26%
2025-01-14,F24,DRESS,395,197,63,50%
2025-01-14,F24,HOODIE,930,492,204,47%
2025-01-14,F24,LONG SLEEVE KNIT,975,605,191,38%
2025-01-14,F24,OUTERWEAR,970,486,173,50%
2025-01-14,F24,POLO,65,-4,-106,107%
2025-01-14,F24,S/S BUTTON SHIRT,196,138,66,30%
2025-01-14,F24,SHORTS,1128,665,252,41%
2025-01-14,F24,SKORT,0,5,0,#DIV/0!
2025-01-14,F24,SWEATER,940,596,184,37%
2025-01-14,F24,SWEATPANTS,648,489,140,24%
2025-01-14,F24,SWEATSHIRT,125,63,26,50%
2025-01-14,F24,TRACK JACKET,10770,6432,2106,40%
2025-01-14,F24,TRACK PANT,8385,5099,1670,39%
2025-01-14,F24,T-SHIRT,354,217,119,39%
2025-01-14,S23,POLO,330,48,77,86%
2025-01-14,S24,CAMP SHIRT,280,85,54,70%
2025-01-14,S24,CARDIGAN,0,0,0,#DIV/0!
2025-01-14,S24,DRESS,294,90,53,69%
2025-01-14,S24,FOOTWEAR,59,0,10,100%
2025-01-14,S24,LONG SLEEVE KNIT,88,36,15,59%
2025-01-14,S24,OUTERWEAR,450,131,84,71%
2025-01-14,S24,SHORTS,467,143,78,69%
2025-01-14,S24,SKIRT,390,120,63,69%
2025-01-14,S24,SPORT BRA,48,15,7,69%
2025-01-14,S24,SWEATER,150,45,37,70%
2025-01-14,S24,SWEATPANTS,88,36,16,59%
2025-01-14,S24,TRACK JACKET,1090,428,201,61%
2025-01-14,S24,TRACK PANT,821,390,216,52%
2025-01-14,S24,T-SHIRT,108,89,33,18%
2025-01-14,S25,TANK TOP,48,48,11,0%
2025-01-14,S25,TRACK JACKET,865,866,160,0%
2025-01-14,S25,TRACK PANT,555,570,103,-3%
2025-01-14,S25,T-SHIRT,-6,-6,-1,0%
2025-01-14,S22,FOOTWEAR,95,29,21,69%
2025-01-15,CORE,SOCKS,162,104,36,36%
2025-01-15,CORE,TRACK JACKET,1715,1659,340,3%
2025-01-15,CORE,TRACK PANT,970,1043,202,-8%
2025-01-15,F21,HAT,76,30,12,61%
2025-01-15,F22,HAT,48,15,8,69%
2025-01-15,F23,OUTERWEAR,175,48,40,73%
2025-01-15,F23,SWEATPANTS,88,27,16,69%
2025-01-15,F23,TRACK JACKET,175,53,33,70%
2025-01-15,F23,TRACK PANT,16,2,12,89%
2025-01-15,F24,ACCESSORIES,50,6,11,88%
2025-01-15,F24,BAG,110,77,31,30%
2025-01-15,F24,CAMP SHIRT,-450,-261,-94,42%
2025-01-15,F24,CREWNECK,250,176,90,30%
2025-01-15,F24,DRESS,685,390,149,43%
2025-01-15,F24,FOOTWEAR,290,165,64,43%
2025-01-15,F24,HOODIE,2275,1466,522,36%
2025-01-15,F24,LEGGINGS,220,110,42,50%
2025-01-15,F24,LONG SLEEVE KNIT,1548,965,288,38%
2025-01-15,F24,OUTERWEAR,0,31,22,#DIV/0!
2025-01-15,F24,POLO,717,613,186,15%
2025-01-15,F24,S/S BUTTON SHIRT,294,200,99,32%
2025-01-15,F24,SHORTS,1029,684,268,34%
2025-01-15,F24,SPORT BRA,68,34,19,50%
2025-01-15,F24,SWEATER,1240,641,251,48%
2025-01-15,F24,SWEATPANTS,734,429,150,42%
2025-01-15,F24,SWEATSHIRT,125,88,32,30%
2025-01-15,F24,TRACK JACKET,16460,9188,3071,44%
2025-01-15,F24,TRACK PANT,12390,7112,2267,43%
2025-01-15,F24,T-SHIRT,2030,1371,469,32%
2025-01-15,S23,SHORTS,68,21,14,69%
2025-01-15,S23,TRACK JACKET,125,75,18,40%
2025-01-15,S23,TRACK PANT,85,51,16,40%
2025-01-15,S24,CAMP SHIRT,540,156,121,71%
2025-01-15,S24,FOOTWEAR,59,36,10,39%
2025-01-15,S24,OUTERWEAR,-150,-41,-28,73%
2025-01-15,S24,POLO,186,57,32,69%
2025-01-15,S24,SHORTS,1982,571,358,71%
2025-01-15,S24,SKIRT,506,156,75,69%
2025-01-15,S24,SKORT,156,48,25,69%
2025-01-15,S24,SPORT BRA,174,54,30,69%
2025-01-15,S24,TANK TOP,146,43,23,71%
2025-01-15,S24,TRACK JACKET,925,225,180,76%
2025-01-15,S24,TRACK PANT,708,325,155,54%
2025-01-15,S24,T-SHIRT,212,37,34,82%
2025-01-15,S25,PULLOVER,125,125,25,0%
2025-01-15,S25,SHORTS,136,136,30,0%
2025-01-15,S25,TRACK JACKET,1025,818,200,20%
2025-01-15,S25,TRACK PANT,725,698,139,4%
2025-01-15,S25,T-SHIRT,190,190,33,0%
2025-01-16,CORE,ACCESSORIES,12,18,6,-50%
2025-01-16,CORE,SOCKS,396,276,88,30%
2025-01-16,CORE,TRACK JACKET,775,500,152,35%
2025-01-16,CORE,TRACK PANT,845,679,174,20%
2025-01-16,F21,HAT,152,59,24,62%
2025-01-16,F22,HAT,180,54,36,70%
2025-01-16,F22,TANK TOP,58,16,11,72%
2025-01-16,F23,SWEATPANTS,88,27,16,69%
2025-01-16,F23,TRACK JACKET,285,73,59,74%
2025-01-16,F23,TRACK PANT,422,63,77,85%
2025-01-16,F23,T-SHIRT,-42,-38,-7,10%
2025-01-16,F24,SHOES,145,145,53,0%
2025-01-16,F24,ACCESSORIES,374,248,80,34%
2025-01-16,F24,BAG,110,77,31,30%
2025-01-16,F24,CREWNECK,125,88,36,30%
2025-01-16,F24,DRESS,520,222,114,57%
2025-01-16,F24,FOOTWEAR,460,284,116,38%
2025-01-16,F24,HOODIE,1505,777,304,48%
2025-01-16,F24,LONG SLEEVE KNIT,3091,1920,623,38%
2025-01-16,F24,OUTERWEAR,675,356,148,47%
2025-01-16,F24,POLO,1316,848,359,36%
2025-01-16,F24,S/S BUTTON SHIRT,98,69,33,30%
2025-01-16,F24,SHORTS,2254,1375,501,39%
2025-01-16,F24,SKIRT,264,150,71,43%
2025-01-16,F24,SKORT,156,85,36,46%
2025-01-16,F24,SOCKS,36,22,8,39%
2025-01-16,F24,SPORT BRA,68,34,19,50%
2025-01-16,F24,SWEATER,1765,984,442,44%
2025-01-16,F24,SWEATPANTS,761,413,158,46%
2025-01-16,F24,SWEATSHIRT,125,63,26,50%
2025-01-16,F24,TRACK JACKET,10280,6080,2027,41%
2025-01-16,F24,TRACK PANT,8830,5295,1725,40%
2025-01-16,F24,T-SHIRT,750,516,169,31%
2025-01-16,S23,TRACK JACKET,125,94,18,25%
2025-01-16,S24,SHOES,50,50,16,0%
2025-01-16,S24,CAMP SHIRT,280,81,61,71%
2025-01-16,S24,DRESS,284,54,53,81%
2025-01-16,S24,FOOTWEAR,118,45,20,62%
2025-01-16,S24,OUTERWEAR,900,261,168,71%
2025-01-16,S24,POLO,429,125,72,71%
2025-01-16,S24,SHORTS,691,184,143,73%
2025-01-16,S24,SKIRT,468,167,91,64%
2025-01-16,S24,SKORT,254,75,51,70%
2025-01-16,S24,SPORT BRA,174,54,30,69%
2025-01-16,S24,SWEATER,135,41,28,70%
2025-01-16,S24,TRACK JACKET,1130,396,265,65%
2025-01-16,S24,TRACK PANT,480,234,95,51%
2025-01-16,S24,T-SHIRT,230,126,69,45%
2025-01-16,S25,POLO,196,157,42,20%
2025-01-16,S25,TANK TOP,96,96,22,0%
2025-01-16,S25,TRACK JACKET,1225,1195,260,2%
2025-01-16,S25,TRACK PANT,1005,980,205,2%
2025-01-16,S25,T-SHIRT,396,379,66,4%
2025-01-16,S22,FOOTWEAR,95,29,21,69%
2025-01-17,CORE,HAT,0,-3,0,#DIV/0!
2025-01-17,CORE,SOCKS,108,72,24,33%
2025-01-17,CORE,TRACK JACKET,1130,1003,238,11%
2025-01-17,CORE,TRACK PANT,1065,977,208,8%
2025-01-17,F23,TRACK PANT,220,77,46,65%
2025-01-17,F24,ACCESSORIES,286,204,61,29%
2025-01-17,F24,CAMP SHIRT,720,406,156,44%
2025-01-17,F24,CREWNECK,-125,-79,-36,37%
2025-01-17,F24,DRESS,395,211,63,47%
2025-01-17,F24,FOOTWEAR,790,531,212,33%
2025-01-17,F24,HOODIE,1060,666,226,37%
2025-01-17,F24,LEGGINGS,110,50,21,55%
2025-01-17,F24,LONG SLEEVE KNIT,1558,1006,291,35%
2025-01-17,F24,OUTERWEAR,225,122,49,46%
2025-01-17,F24,POLO,1450,867,480,40%
2025-01-17,F24,S/S BUTTON SHIRT,196,117,66,40%
2025-01-17,F24,SHORTS,1715,1045,403,39%
2025-01-17,F24,SOCKS,72,52,16,28%
2025-01-17,F24,SWEATER,1930,954,412,51%
2025-01-17,F24,SWEATPANTS,404,224,78,45%
2025-01-17,F24,SWEATSHIRT,125,88,32,30%
2025-01-17,F24,TRACK JACKET,9015,5258,1723,42%
2025-01-17,F24,TRACK PANT,6940,3910,1386,44%
2025-01-17,F24,T-SHIRT,1624,845,628,48%
2025-01-17,S24,CAMP SHIRT,675,197,125,71%
2025-01-17,S24,CARDIGAN,108,44,19,59%
2025-01-17,S24,DRESS,558,159,108,71%
2025-01-17,S24,FOOTWEAR,0,45,0,#DIV/0!
2025-01-17,S24,POLO,271,77,47,72%
2025-01-17,S24,SHORTS,1885,556,323,70%
2025-01-17,S24,SKIRT,-58,-19,-3,68%
2025-01-17,S24,SKORT,166,46,32,72%
2025-01-17,S24,SPORT BRA,0,0,0,#DIV/0!
2025-01-17,S24,SWEATER,500,136,111,73%
2025-01-17,S24,TANK TOP,48,15,9,69%
2025-01-17,S24,TRACK JACKET,160,50,33,69%
2025-01-17,S24,TRACK PANT,802,444,147,45%
2025-01-17,S24,T-SHIRT,246,113,42,54%
2025-01-17,S25,PULLOVER,250,238,50,5%
2025-01-17,S25,TRACK JACKET,940,945,187,-1%
2025-01-17,S25,TRACK PANT,520,535,102,-3%
2025-01-17,S25,T-SHIRT,90,85,15,5%
2025-01-18,CORE,ACCESSORIES,12,18,6,-50%
2025-01-18,CORE,HAT,84,61,14,28%
2025-01-18,CORE,SOCKS,144,84,32,42%
2025-01-18,CORE,TRACK JACKET,1385,1350,268,3%
2025-01-18,CORE,TRACK PANT,1065,1038,208,3%
2025-01-18,F21,HAT,190,66,30,65%
2025-01-18,F22,HAT,108,30,20,72%
2025-01-18,F23,SHORTS,68,21,13,69%
2025-01-18,F23,TRACK PANT,1033,307,199,70%
2025-01-18,F24,ACCESSORIES,370,261,79,29%
2025-01-18,F24,BAG,110,77,31,30%
2025-01-18,F24,CAMP SHIRT,300,180,60,40%
2025-01-18,F24,CREWNECK,-265,-238,-92,10%
2025-01-18,F24,DRESS,665,260,123,61%
2025-01-18,F24,HOODIE,1075,668,280,38%
2025-01-18,F24,LEGGINGS,110,50,21,55%
2025-01-18,F24,LONG SLEEVE KNIT,2315,1244,451,46%
2025-01-18,F24,OUTERWEAR,0,5,-11,#DIV/0!
2025-01-18,F24,POLO,793,512,225,35%
2025-01-18,F24,SHORTS,2056,1249,386,39%
2025-01-18,F24,SKIRT,156,110,68,29%
2025-01-18,F24,SKORT,78,47,18,40%
2025-01-18,F24,SOCKS,36,26,8,28%
2025-01-18,F24,SPORT BRA,136,61,38,55%
2025-01-18,F24,SWEATER,1250,722,272,42%
2025-01-18,F24,SWEATPANTS,978,567,210,42%
2025-01-18,F24,SWEATSHIRT,-125,-70,-32,44%
2025-01-18,F24,TRACK JACKET,11465,6691,2142,42%
2025-01-18,F24,TRACK PANT,10160,5835,1887,43%
2025-01-18,F24,T-SHIRT,1260,765,353,39%
2025-01-18,S23,POLO,-55,-8,-13,85%
2025-01-18,S23,SHORTS,68,21,14,69%
2025-01-18,S24,CAMP SHIRT,270,78,50,71%
2025-01-18,S24,CARDIGAN,108,26,19,76%
2025-01-18,S24,DRESS,568,168,106,70%
2025-01-18,S24,FOOTWEAR,118,90,20,24%
2025-01-18,S24,LONG SLEEVE KNIT,88,32,15,63%
2025-01-18,S24,OUTERWEAR,150,41,28,73%
2025-01-18,S24,POLO,125,38,20,70%
2025-01-18,S24,SHORTS,1154,292,197,75%
2025-01-18,S24,SKIRT,302,90,48,70%
2025-01-18,S24,SPORT BRA,208,63,36,70%
2025-01-18,S24,SWEATPANTS,88,32,16,63%
2025-01-18,S24,TANK TOP,48,15,9,69%
2025-01-18,S24,TRACK JACKET,575,226,90,61%
2025-01-18,S24,TRACK PANT,1129,450,241,60%
2025-01-18,S24,T-SHIRT,38,0,7,100%
2025-01-18,S25,POLO,98,98,21,0%
2025-01-18,S25,PULLOVER,125,0,25,100%
2025-01-18,S25,SWEATER,725,678,179,7%
2025-01-18,S25,TRACK JACKET,615,615,121,0%
2025-01-18,S25,TRACK PANT,505,505,100,0%
2025-01-18,S25,T-SHIRT,132,132,22,0%
2025-01-19,CORE,SOCKS,90,50,20,44%
2025-01-19,CORE,TRACK JACKET,1715,1538,340,10%
2025-01-19,CORE,TRACK PANT,1565,1418,320,9%
2025-01-19,F21,HAT,114,42,18,63%
2025-01-19,F23,SWEATPANTS,176,54,32,69%
2025-01-19,F23,TRACK JACKET,275,75,58,73%
2025-01-19,F23,TRACK PANT,878,241,177,73%
2025-01-19,F24,ACCESSORIES,542,319,114,41%
2025-01-19,F24,BAG,220,131,62,41%
2025-01-19,F24,CREWNECK,110,77,25,30%
2025-01-19,F24,DRESS,250,138,54,45%
2025-01-19,F24,FOOTWEAR,150,90,36,40%
2025-01-19,F24,HOODIE,1495,879,333,41%
2025-01-19,F24,JACKET,325,130,55,60%
2025-01-19,F24,LEGGINGS,110,55,21,50%
2025-01-19,F24,LONG SLEEVE KNIT,1450,861,281,41%
2025-01-19,F24,OUTERWEAR,900,429,188,52%
2025-01-19,F24,POLO,1362,937,447,31%
2025-01-19,F24,S/S BUTTON SHIRT,294,193,99,34%
2025-01-19,F24,SHORTS,1669,1000,391,40%
2025-01-19,F24,SKIRT,88,48,16,46%
2025-01-19,F24,SKORT,156,94,36,40%
2025-01-19,F24,SOCKS,18,12,4,35%
2025-01-19,F24,SPORT BRA,68,34,19,50%
2025-01-19,F24,SWEATER,865,492,198,43%
2025-01-19,F24,SWEATPANTS,565,332,123,41%
2025-01-19,F24,SWEATSHIRT,270,190,87,30%
2025-01-19,F24,TRACK JACKET,13690,7991,2703,42%
2025-01-19,F24,TRACK PANT,9630,5790,1831,40%
2025-01-19,F24,T-SHIRT,1366,926,350,32%
2025-01-19,S24,CAMP SHIRT,405,119,75,71%
2025-01-19,S24,DRESS,284,76,55,73%
2025-01-19,S24,LONG SLEEVE KNIT,176,68,30,61%
2025-01-19,S24,OUTERWEAR,300,90,56,70%
2025-01-19,S24,POLO,125,34,20,73%
2025-01-19,S24,SHORTS,1695,501,311,70%
2025-01-19,S24,SKIRT,292,90,42,69%
2025-01-19,S24,SKORT,176,51,38,71%
2025-01-19,S24,SPORT BRA,176,55,37,69%
2025-01-19,S24,SWEATER,150,45,37,70%
2025-01-19,S24,SWEATPANTS,176,68,32,61%
2025-01-19,S24,TANK TOP,184,51,31,72%
2025-01-19,S24,TRACK JACKET,925,245,150,74%
2025-01-19,S24,TRACK PANT,736,319,125,57%
2025-01-19,S24,T-SHIRT,250,109,51,56%
2025-01-19,S25,POLO,490,490,105,0%
2025-01-19,S25,PULLOVER,0,0,0,#DIV/0!
2025-01-19,S25,SHORTS,156,148,32,5%
2025-01-19,S25,SWEATER,1050,1013,248,4%
2025-01-19,S25,TANK TOP,110,110,19,0%
2025-01-19,S25,TRACK JACKET,1340,1325,263,1%
2025-01-19,S25,TRACK PANT,1105,1093,213,1%
2025-01-19,S25,T-SHIRT,222,205,37,8%
2025-01-19,S22,FOOTWEAR,190,55,42,71%
2025-01-20,CORE,SOCKS,144,77,32,46%
2025-01-20,CORE,TRACK JACKET,1435,1246,296,13%
2025-01-20,CORE,TRACK PANT,845,710,174,16%
2025-01-20,F23,TRACK PANT,110,33,21,70%
2025-01-20,F24,ACCESSORIES,210,141,48,33%
2025-01-20,F24,BAG,110,77,31,30%
2025-01-20,F24,CREWNECK,235,165,70,30%
2025-01-20,F24,FOOTWEAR,140,84,28,40%
2025-01-20,F24,HAT,45,29,11,36%
2025-01-20,F24,HOODIE,1240,701,243,44%
2025-01-20,F24,JACKET,325,163,55,50%
2025-01-20,F24,LONG SLEEVE KNIT,1235,793,225,36%
2025-01-20,F24,OUTERWEAR,225,135,49,40%
2025-01-20,F24,POLO,1258,702,420,44%
2025-01-20,F24,SHORTS,1078,669,236,38%
2025-01-20,F24,SKIRT,430,248,98,42%
2025-01-20,F24,SKORT,78,47,18,40%
2025-01-20,F24,SWEATER,2075,1250,464,40%
2025-01-20,F24,SWEATPANTS,318,191,67,40%
2025-01-20,F24,TRACK JACKET,12170,7195,2327,41%
2025-01-20,F24,TRACK PANT,8685,5416,1610,38%
2025-01-20,F24,T-SHIRT,1082,722,215,33%
2025-01-20,S23,TRACK PANT,85,58,16,32%
2025-01-20,S24,CAMP SHIRT,685,208,150,70%
2025-01-20,S24,CARDIGAN,108,44,19,59%
2025-01-20,S24,OUTERWEAR,450,135,84,70%
2025-01-20,S24,POLO,125,38,20,70%
2025-01-20,S24,SHORTS,1358,413,253,70%
2025-01-20,S24,SKIRT,204,59,27,71%
2025-01-20,S24,SKORT,88,24,19,72%
2025-01-20,S24,SPORT BRA,192,57,28,70%
2025-01-20,S24,TRACK PANT,135,54,27,60%
2025-01-20,S24,T-SHIRT,38,12,7,68%
2025-01-20,S25,POLO,98,98,21,0%
2025-01-20,S25,SHORTS,234,203,48,13%
2025-01-20,S25,SWEATER,1670,1645,409,1%
2025-01-20,S25,TRACK JACKET,1625,1580,314,3%
2025-01-20,S25,TRACK PANT,755,717,150,5%
2025-01-20,S25,T-SHIRT,276,211,46,24%
2025-01-20,S22,FOOTWEAR,95,29,21,69%
2025-01-21,CORE,HAT,-42,-29,-7,31%
2025-01-21,CORE,SOCKS,198,169,44,15%
2025-01-21,CORE,TRACK JACKET,520,120,122,77%
2025-01-21,CORE,TRACK PANT,515,274,123,47%
2025-01-21,F21,HAT,76,27,12,64%
2025-01-21,F22,HAT,168,51,32,70%
2025-01-21,F23,SHORTS,68,21,13,69%
2025-01-21,F23,TRACK PANT,377,115,70,69%
2025-01-21,F24,ACCESSORIES,88,50,15,43%
2025-01-21,F24,CREWNECK,-140,-99,-65,29%
2025-01-21,F24,DRESS,125,150,3,-20%
2025-01-21,F24,FOOTWEAR,460,257,115,44%
2025-01-21,F24,HOODIE,585,120,143,79%
2025-01-21,F24,LEGGINGS,110,55,21,50%
2025-01-21,F24,LONG SLEEVE KNIT,936,592,212,37%
2025-01-21,F24,OUTERWEAR,225,135,49,40%
2025-01-21,F24,POLO,156,35,64,78%
2025-01-21,F24,S/S BUTTON SHIRT,0,0,0,#DIV/0!
2025-01-21,F24,SHORTS,340,198,58,42%
2025-01-21,F24,SKIRT,89,63,26,29%
2025-01-21,F24,SKORT,78,47,18,40%
2025-01-21,F24,SPORT BRA,68,37,19,45%
2025-01-21,F24,SWEATER,-220,-139,-37,37%
2025-01-21,F24,SWEATPANTS,315,139,73,56%
2025-01-21,F24,SWEATSHIRT,20,29,29,-44%
2025-01-21,F24,TRACK JACKET,3380,1645,672,51%
2025-01-21,F24,TRACK PANT,2705,1100,551,59%
2025-01-21,F24,T-SHIRT,446,358,-19,20%
2025-01-21,S23,HAT,48,15,9,69%
2025-01-21,S23,POLO,165,25,38,85%
2025-01-21,S24,CAMP SHIRT,270,82,64,70%
2025-01-21,S24,CARDIGAN,108,44,19,59%
2025-01-21,S24,DRESS,223,90,58,60%
2025-01-21,S24,FOOTWEAR,59,45,10,24%
2025-01-21,S24,OUTERWEAR,300,81,56,73%
2025-01-21,S24,POLO,50,15,8,70%
2025-01-21,S24,SHORTS,1257,380,250,70%
2025-01-21,S24,SKIRT,-10,-3,-6,70%
2025-01-21,S24,SKORT,156,24,26,85%
2025-01-21,S24,SPORT BRA,144,45,21,69%
2025-01-21,S24,TRACK JACKET,365,110,62,70%
2025-01-21,S24,TRACK PANT,300,162,57,46%
2025-01-21,S24,T-SHIRT,272,95,42,65%
2025-01-21,S25,POLO,284,275,55,3%
2025-01-21,S25,TRACK JACKET,895,835,164,7%
2025-01-21,S25,TRACK PANT,545,505,97,7%
2025-01-21,S25,T-SHIRT,116,116,22,0%
2025-01-21,S22,FOOTWEAR,95,29,21,69%
2025-01-22,CORE,ACCESSORIES,48,50,16,-4%
2025-01-22,CORE,HAT,90,80,18,11%
